"Ticker","Nil_col","Name","Price","P.E","PEG","Div.share","Price.Book","Change_from_50_day_MA","Change_from_200_day_MA","Change_fr_52_week_low","Change_fr_52_week_high","link","fifty_two_weekrange","fifty_two_weekhigh","fifty_two_weeklow"
"PWV","Nil","PowerShares Dynamic LargeCap Va",37.84,NA,NA,NA,NA,NA,NA,0.156832772852339,-0.021463666925265,"https://finance.yahoo.com/quote/PWV?p=PWV","32.71 - 38.67",38.67,32.71
"PZI","Nil","PowerShares Zacks Micro Cap",18.86,NA,NA,NA,NA,NA,NA,0.0946024376088218,-0.0367722165474974,"https://finance.yahoo.com/quote/PZI?p=PZI","17.23 - 19.58",19.58,17.23
"RKH","Nil","Market Vectors Bank and Brokera",0,"N/A",NA,NA,NA,NA,NA,NA,NA,"https://finance.yahoo.com/quote/RKH?p=RKH","undefined - undefined",NA,NA
"RPV","Nil","Guggenheim S&amp;P 500 Pure Value E",62.57,"N/A",NA,NA,NA,NA,NA,0.12901479610249,-0.0118445988629185,"https://finance.yahoo.com/quote/RPV?p=RPV","55.42 - 63.32",63.32,55.42
"RSX","Nil","VanEck Vectors Russia ETF",22.21,"N/A",NA,NA,NA,NA,NA,0.2263942573164,-0.0198587819947043,"https://finance.yahoo.com/quote/RSX?p=RSX","18.11 - 22.66",22.66,18.11
"RSX","Nil","VanEck Vectors Russia ETF",22.21,"N/A",NA,NA,NA,NA,NA,0.2263942573164,-0.0198587819947043,"https://finance.yahoo.com/quote/RSX?p=RSX","18.11 - 22.66",22.66,18.11
"RSXJ","Nil","VanEck Vectors Russia Small-Cap",43.05,NA,NA,NA,NA,NA,NA,0.272539166420337,-0.0202548930359581,"https://finance.yahoo.com/quote/RSXJ?p=RSXJ","33.83 - 43.94",43.94,33.83
"RTR","Nil","Oppenheimer ADR Revenue ETF",33.73,"N/A",NA,NA,NA,NA,NA,NA,NA,"https://finance.yahoo.com/quote/RTR?p=RTR","undefined - undefined",NA,NA
"RWW","Nil","Oppenheimer Financials Sector R",64.88,NA,NA,NA,NA,NA,NA,0.196827153661686,-0.0456016475433952,"https://finance.yahoo.com/quote/RWW?p=RWW","54.21 - 67.98",67.98,54.21
"RYF","Nil","Guggenheim S&amp;P 500 Equal Weight",41.52,NA,NA,NA,NA,NA,NA,0.2,-0.0239774330042312,"https://finance.yahoo.com/quote/RYF?p=RYF","34.60 - 42.54",42.54,34.6
"SCJ","Nil","iShares MSCI Japan Sm Cap",76.97,NA,NA,NA,NA,NA,NA,0.258090879372344,-0.0147209421402971,"https://finance.yahoo.com/quote/SCJ?p=SCJ","61.18 - 78.12",78.12,61.18
"SEA","Nil","Guggenheim Shipping ETF",11.48,"N/A",NA,NA,NA,NA,NA,0.0708955223880597,-0.0960629921259842,"https://finance.yahoo.com/quote/SEA?p=SEA","10.72 - 12.70",12.7,10.72
"SGDHKD=X","Nil","SGD/HKD",5.73356,NA,NA,NA,NA,NA,NA,-0.000287696527241478,0.00141823161189357,"https://finance.yahoo.com/quote/SGDHKD=X?p=SGDHKD=X","5.73521 - 5.72544",5.72544,5.73521
"SGLO.L","Nil","ISHARES III PLC ISHRS GLOBAL GO",82.07,"N/A",NA,NA,NA,NA,NA,NA,NA,"https://finance.yahoo.com/quote/SGLO.L?p=SGLO.L","undefined - undefined",NA,NA
"SPHB","Nil","PowerShares S&amp;P 500 High Beta P",40.1,"N/A",NA,NA,NA,NA,NA,0.151967825337547,-0.0381386423602782,"https://finance.yahoo.com/quote/SPHB?p=SPHB","34.81 - 41.69",41.69,34.81
